,month,GEOID,tripcount,NTACode_x,month_count,NTACode_y,NTACode
1210,4,36081017100.0,3,QN31,60463.0,QN31,
1211,4,36081017200.0,1,QN55,60463.0,QN55,
1212,4,36081017400.0,2,QN55,60463.0,QN55,
1213,4,36081017900.0,6,QN31,60463.0,QN31,
1214,4,36081018101.0,4,QN31,60463.0,QN31,
1215,4,36081018102.0,5,QN31,60463.0,QN31,
1216,4,36081018300.0,10,QN31,60463.0,QN31,
1217,4,36081018401.0,1,QN76,60463.0,QN76,
1218,4,36081018402.0,1,QN76,60463.0,QN76,
1219,4,36081018501.0,4,QN31,60463.0,QN31,
1220,4,36081018502.0,18,QN31,60463.0,QN31,
1221,4,36081018700.0,2,QN31,60463.0,QN31,
1222,4,36081018800.0,3,QN76,60463.0,QN76,
1223,4,36081018900.0,5,QN31,60463.0,QN31,
1224,4,36081019200.0,5,QN76,60463.0,QN76,
1225,4,36081019400.0,6,QN01,60463.0,QN01,
1226,4,36081019900.0,12,QN31,60463.0,QN31,
1227,4,36081020500.0,1,QN31,60463.0,QN31,
1228,4,36081020800.0,3,QN61,60463.0,QN61,
1229,4,36081021200.0,5,QN61,60463.0,QN61,
1230,4,36081021400.0,2,QN35,60463.0,QN35,
1231,4,36081021600.0,3,QN60,60463.0,QN60,
1232,4,36081022002.0,10,QN35,60463.0,QN35,
1233,4,36081023500.0,2,QN31,60463.0,QN31,
1234,4,36081023600.0,1,QN35,60463.0,QN35,
1235,4,36081023800.0,2,QN61,60463.0,QN61,
1236,4,36081024300.0,5,QN50,60463.0,QN50,
1237,4,36081024500.0,1,QN63,60463.0,QN63,
1238,4,36081024700.0,1,QN63,60463.0,QN63,
1239,4,36081024900.0,2,QN63,60463.0,QN63,
1240,4,36081025100.0,4,QN63,60463.0,QN63,
1241,4,36081025301.0,5,QN31,60463.0,QN31,
1242,4,36081025302.0,3,QN31,60463.0,QN31,
1243,4,36081025500.0,1,QN63,60463.0,QN63,
1244,4,36081025700.0,2,QN63,60463.0,QN63,
1245,4,36081025900.0,1,QN63,60463.0,QN63,
1246,4,36081026100.0,1,QN63,60463.0,QN63,
1247,4,36081026300.0,1,QN63,60463.0,QN63,
1248,4,36081026700.0,1,QN29,60463.0,QN29,
1249,4,36081026902.0,11,QN29,60463.0,QN29,
1250,4,36081027100.0,1,QN29,60463.0,QN29,
1251,4,36081027300.0,1,QN28,60463.0,QN28,
1252,4,36081027500.0,1,QN28,60463.0,QN28,
1253,4,36081027700.0,1,QN28,60463.0,QN28,
1254,4,36081027900.0,3,QN28,60463.0,QN28,
1255,4,36081028100.0,7,QN28,60463.0,QN28,
1256,4,36081028500.0,6,QN28,60463.0,QN28,
1257,4,36081028900.0,4,QN28,60463.0,QN28,
1258,4,36081029400.0,2,QN02,60463.0,QN02,
1259,4,36081029500.0,2,QN63,60463.0,QN63,
1260,4,36081029700.0,3,QN63,60463.0,QN63,
1261,4,36081030600.0,10,QN03,60463.0,QN03,
1262,4,36081030903.0,1,QN28,60463.0,QN28,
1263,4,36081031700.0,8,QN72,60463.0,QN72,
1264,4,36081032000.0,1,QN03,60463.0,QN03,
1265,4,36081032700.0,1,QN28,60463.0,QN28,
1266,4,36081032900.0,6,QN28,60463.0,QN28,
1267,4,36081033000.0,1,QN02,60463.0,QN02,
1268,4,36081033100.0,1162,QNLGA,60463.0,QN98,QNLGA
1269,4,36081033402.0,1,QN02,60463.0,QN02,
1270,4,36081034700.0,7,QN28,60463.0,QN28,
1271,4,36081035100.0,2,QN28,60463.0,QN28,
1272,4,36081035700.0,25,QN27,60463.0,QN27,
1273,4,36081035800.0,1,QN66,60463.0,QN66,
1274,4,36081036100.0,1,QN27,60463.0,QN27,
1275,4,36081037100.0,2,QN27,60463.0,QN27,
1276,4,36081037300.0,1,QN27,60463.0,QN27,
1277,4,36081037600.0,1,QN08,60463.0,QN08,
1278,4,36081038301.0,1,QN99,60463.0,QN99,
1279,4,36081038302.0,1,QN99,60463.0,QN99,
1280,4,36081039900.0,2,QN25,60463.0,QN25,
1281,4,36081040000.0,1,QN08,60463.0,QN08,
1282,4,36081040200.0,1,QN08,60463.0,QN08,
1283,4,36081040700.0,9,QN26,60463.0,QN26,
1284,4,36081043200.0,1,QN08,60463.0,QN08,
1285,4,36081043701.0,2,QN25,60463.0,QN25,
1286,4,36081044602.0,2,QN61,60463.0,QN61,
1287,4,36081045500.0,2,QN25,60463.0,QN25,
1288,4,36081045900.0,1,QN29,60463.0,QN29,
1289,4,36081046600.0,2,QN06,60463.0,QN06,
1290,4,36081046900.0,1,QN29,60463.0,QN29,
1291,4,36081047100.0,1,QN29,60463.0,QN29,
1292,4,36081047200.0,3,QN06,60463.0,QN06,
1293,4,36081047300.0,2,QN29,60463.0,QN29,
1294,4,36081047500.0,1,QN29,60463.0,QN29,
1295,4,36081047600.0,1,QN06,60463.0,QN06,
1296,4,36081047900.0,1,QN50,60463.0,QN50,
1297,4,36081048500.0,1,QN50,60463.0,QN50,
1298,4,36081048900.0,2,QN50,60463.0,QN50,
1299,4,36081049302.0,1,QN30,60463.0,QN30,
1300,4,36081049700.0,1,QN30,60463.0,QN30,
1301,4,36081049900.0,1,QN29,60463.0,QN29,
1302,4,36081050000.0,1,QN07,60463.0,QN07,
1303,4,36081050201.0,2,QN07,60463.0,QN07,
1304,4,36081050400.0,1,QN07,60463.0,QN07,
1305,4,36081050500.0,1,QN21,60463.0,QN21,
1306,4,36081050700.0,2,QN21,60463.0,QN21,
1307,4,36081051000.0,1,QN07,60463.0,QN07,
1308,4,36081051300.0,1,QN30,60463.0,QN30,
1309,4,36081051500.0,1,QN30,60463.0,QN30,
1310,4,36081051700.0,1,QN30,60463.0,QN30,
1311,4,36081052000.0,1,QN08,60463.0,QN08,
1312,4,36081052100.0,6,QN30,60463.0,QN30,
1313,4,36081052200.0,1,QN08,60463.0,QN08,
1314,4,36081052400.0,1,QN08,60463.0,QN08,
1315,4,36081053100.0,5,QN30,60463.0,QN30,
1316,4,36081053401.0,1,QN33,60463.0,QN33,
1317,4,36081053500.0,1,QN30,60463.0,QN30,
1318,4,36081053900.0,3,QN20,60463.0,QN20,
1319,4,36081054500.0,2,QN20,60463.0,QN20,
1320,4,36081054700.0,1,QN20,60463.0,QN20,
1321,4,36081054800.0,2,QN34,60463.0,QN34,
1322,4,36081055100.0,1,QN20,60463.0,QN20,
1323,4,36081055300.0,3,QN20,60463.0,QN20,
1324,4,36081055400.0,1,QN34,60463.0,QN34,
1325,4,36081055700.0,1,QN20,60463.0,QN20,
1326,4,36081055800.0,1,QN34,60463.0,QN34,
1327,4,36081056500.0,3,QN19,60463.0,QN19,
1328,4,36081057700.0,1,QN19,60463.0,QN19,
1329,4,36081058500.0,1,QN20,60463.0,QN20,
1330,4,36081059100.0,2,QN20,60463.0,QN20,
1331,4,36081059300.0,1,QN20,60463.0,QN20,
1332,4,36081059800.0,1,QN33,60463.0,QN33,
1333,4,36081059900.0,2,QN30,60463.0,QN30,
1334,4,36081060100.0,1,QN30,60463.0,QN30,
1335,4,36081060300.0,1,QN21,60463.0,QN21,
1336,4,36081061301.0,4,QN20,60463.0,QN20,
1337,4,36081061302.0,1,QN20,60463.0,QN20,
1338,4,36081061602.0,1,QN05,60463.0,QN05,
1339,4,36081063302.0,2,QN19,60463.0,QN19,
1340,4,36081063500.0,1,QN19,60463.0,QN19,
1341,4,36081063700.0,1,QN19,60463.0,QN19,
1342,4,36081063800.0,1,QN05,60463.0,QN05,
1343,4,36081063900.0,1,QN19,60463.0,QN19,
1344,4,36081064600.0,1,QN66,60463.0,QN66,
1345,4,36081065501.0,1,QN21,60463.0,QN21,
1346,4,36081065703.0,2,QN21,60463.0,QN21,
1347,4,36081066100.0,3,QN21,60463.0,QN21,
1348,4,36081066300.0,2,QN21,60463.0,QN21,
1349,4,36081066400.0,1,QN05,60463.0,QN05,
1350,4,36081067100.0,1,QN21,60463.0,QN21,
1351,4,36081068000.0,1,QN03,60463.0,QN03,
1352,4,36081068300.0,1,QN29,60463.0,QN29,
1353,4,36081068700.0,1,QN18,60463.0,QN18,
1354,4,36081069300.0,5,QN18,60463.0,QN18,
1355,4,36081069500.0,1,QN18,60463.0,QN18,
1356,4,36081069701.0,6,QN18,60463.0,QN18,
1357,4,36081069702.0,1,QN18,60463.0,QN18,
1358,4,36081070700.0,1,QN17,60463.0,QN17,
1359,4,36081070900.0,2,QN17,60463.0,QN17,
1360,4,36081071100.0,6,QN17,60463.0,QN17,
1361,4,36081071303.0,5,QN17,60463.0,QN17,
1362,4,36081071304.0,3,QN17,60463.0,QN17,
1363,4,36081071305.0,4,QN17,60463.0,QN17,
1364,4,36081071306.0,3,QN17,60463.0,QN17,
1365,4,36081071600.0,697,QNJFK,60463.0,QN98,QNJFK
1366,4,36081071701.0,2,QN18,60463.0,QN18,
1367,4,36081071702.0,2,QN18,60463.0,QN18,
1368,4,36081071900.0,1,QN17,60463.0,QN17,
1369,4,36081072100.0,2,QN17,60463.0,QN17,
1370,4,36081073100.0,1,QN17,60463.0,QN17,
1371,4,36081073700.0,2,QN17,60463.0,QN17,
1372,4,36081073900.0,1,QN17,60463.0,QN17,
1373,4,36081074100.0,1,QN17,60463.0,QN17,
1374,4,36081074300.0,2,QN17,60463.0,QN17,
1375,4,36081074500.0,1,QN17,60463.0,QN17,
1376,4,36081075701.0,3,QN17,60463.0,QN17,
1377,4,36081076901.0,3,QN17,60463.0,QN17,
1378,4,36081076902.0,3,QN17,60463.0,QN17,
1379,4,36081077902.0,1,QN37,60463.0,QN37,
1380,4,36081077904.0,6,QN37,60463.0,QN37,
1381,4,36081077906.0,5,QN37,60463.0,QN37,
1382,4,36081079200.0,17,QN76,60463.0,QN76,
1383,4,36081079701.0,1,QN22,60463.0,QN22,
1384,4,36081079900.0,5,QN62,60463.0,QN62,
1385,4,36081080900.0,6,QN37,60463.0,QN37,
1386,4,36081081400.0,2,QN55,60463.0,QN55,
1387,4,36081081800.0,1,QN55,60463.0,QN55,
1388,4,36081083700.0,1,QN62,60463.0,QN62,
1389,4,36081084000.0,2,QN55,60463.0,QN55,
1390,4,36081084500.0,1,QN22,60463.0,QN22,
1391,4,36081084602.0,4,QN55,60463.0,QN55,
1392,4,36081085300.0,2,QN22,60463.0,QN22,
1393,4,36081085500.0,1,QN22,60463.0,QN22,
1394,4,36081085900.0,2,QN22,60463.0,QN22,
1395,4,36081086100.0,1,QN52,60463.0,QN52,
1396,4,36081086300.0,1,QN51,60463.0,QN51,
1397,4,36081086500.0,2,QN22,60463.0,QN22,
1398,4,36081086900.0,1,QN22,60463.0,QN22,
1399,4,36081087100.0,11,QN22,60463.0,QN22,
1400,4,36081088400.0,1,QN57,60463.0,QN57,
1401,4,36081088901.0,3,QN22,60463.0,QN22,
1402,4,36081090700.0,1,QN23,60463.0,QN23,
1403,4,36081092900.0,1,QN23,60463.0,QN23,
1404,4,36081094500.0,1,QN49,60463.0,QN49,
1405,4,36081094700.0,1,QN23,60463.0,QN23,
1406,4,36081097204.0,1,QN12,60463.0,QN12,
1407,4,36081098700.0,3,QN49,60463.0,QN49,
1408,4,36081099100.0,1,QN49,60463.0,QN49,
1409,4,36081099703.0,3,QN47,60463.0,QN47,
1410,4,36081099802.0,1,QN15,60463.0,QN15,
1411,4,36081101002.0,1,QN15,60463.0,QN15,
1412,4,36081102900.0,1,QN49,60463.0,QN49,
1413,4,36081103202.0,2,QN15,60463.0,QN15,
1414,4,36081109300.0,1,QN46,60463.0,QN46,
1415,4,36081111300.0,1,QN46,60463.0,QN46,
1416,4,36081113300.0,1,QN46,60463.0,QN46,
1417,4,36081113900.0,2,QN48,60463.0,QN48,
1418,4,36081115100.0,2,QN51,60463.0,QN51,
1419,4,36081115900.0,1,QN51,60463.0,QN51,
1420,4,36081116300.0,1,QN51,60463.0,QN51,
1421,4,36081117500.0,2,QN51,60463.0,QN51,
1422,4,36081118900.0,1,QN52,60463.0,QN52,
1423,4,36081121500.0,1,QN62,60463.0,QN62,
1424,4,36081122701.0,2,QN38,60463.0,QN38,
1425,4,36081126700.0,8,QN38,60463.0,QN38,
1426,4,36081127700.0,4,QN06,60463.0,QN06,
1427,4,36081129102.0,1,QN42,60463.0,QN42,
1428,4,36081129103.0,1,QN42,60463.0,QN42,
1429,4,36081129104.0,1,QN42,60463.0,QN42,
1430,4,36081133300.0,1,QN41,60463.0,QN41,
1431,4,36081134100.0,1,QN41,60463.0,QN41,
1432,4,36081134700.0,2,QN41,60463.0,QN41,
1433,4,36081136700.0,1,QN42,60463.0,QN42,
1434,4,36081138501.0,2,QN42,60463.0,QN42,
1435,4,36081139900.0,1,QN46,60463.0,QN46,
1436,4,36081140901.0,1,QN46,60463.0,QN46,
1437,4,36081147100.0,3,QN46,60463.0,QN46,
1438,4,36081147900.0,7,QN45,60463.0,QN45,
1439,4,36081148300.0,1,QN45,60463.0,QN45,
1440,4,36081150702.0,2,QN45,60463.0,QN45,
1441,4,36081152902.0,1,QN45,60463.0,QN45,
1442,4,36081155101.0,1,QN44,60463.0,QN44,
1443,4,36081155102.0,1,QN44,60463.0,QN44,
1444,4,36081157101.0,1,QN43,60463.0,QN43,
1445,4,36081157903.0,2,QN44,60463.0,QN44,
1446,4,36085000700.0,1,SI22,60463.0,SI22,
1447,4,36085002002.0,1,SI14,60463.0,SI14,
1448,4,36085004000.0,1,SI08,60463.0,SI08,
1449,4,36085010500.0,1,SI35,60463.0,SI35,
1450,4,36085029102.0,3,SI05,60463.0,SI05,
1451,4,36085030301.0,6,SI12,60463.0,SI12,
1452,4,36085030302.0,1,SI12,60463.0,SI12,
1453,4,36087013402.0,2,,60463.0,,
1454,4,36103110101.0,1,,60463.0,,
1455,4,36103112206.0,2,,60463.0,,
1456,4,36103145701.0,1,,60463.0,,
1457,4,36103146003.0,1,,60463.0,,
1458,4,36103146604.0,1,,60463.0,,
1459,4,36103169704.0,1,,60463.0,,
1460,4,36119000201.0,3,,60463.0,,
1461,4,36119000300.0,1,,60463.0,,
1462,4,36119000402.0,1,,60463.0,,
1463,4,36119000801.0,1,,60463.0,,
1464,4,36119001401.0,4,,60463.0,,
1465,4,36119002000.0,1,,60463.0,,
1466,4,36119002204.0,1,,60463.0,,
1467,4,36119002404.0,3,,60463.0,,
1468,4,36119003700.0,1,,60463.0,,
1469,4,36119004200.0,1,,60463.0,,
1470,4,36119004600.0,2,,60463.0,,
1471,4,36119004700.0,2,,60463.0,,
1472,4,36119004900.0,1,,60463.0,,
1473,4,36119005200.0,2,,60463.0,,
1474,4,36119005500.0,1,,60463.0,,
1475,4,36119005902.0,1,,60463.0,,
1476,4,36119006100.0,1,,60463.0,,
1477,4,36119006900.0,2,,60463.0,,
1478,4,36119007000.0,1,,60463.0,,
1479,4,36119007402.0,1,,60463.0,,
1480,4,36119007500.0,3,,60463.0,,
1481,4,36119008000.0,1,,60463.0,,
1482,4,36119008302.0,1,,60463.0,,
1483,4,36119008401.0,1,,60463.0,,
1484,4,36119008602.0,4,,60463.0,,
1485,4,36119008901.0,1,,60463.0,,
1486,4,36119009000.0,3,,60463.0,,
1487,4,36119009300.0,2,,60463.0,,
1488,4,36119009400.0,4,,60463.0,,
1489,4,36119009702.0,1,,60463.0,,
1490,4,36119009703.0,1,,60463.0,,
1491,4,36119009800.0,1,,60463.0,,
1492,4,36119009900.0,1,,60463.0,,
1493,4,36119010600.0,1,,60463.0,,
1494,4,36119010701.0,1,,60463.0,,
1495,4,36119011101.0,1,,60463.0,,
1496,4,36119011400.0,1,,60463.0,,
1497,4,36119011500.0,1,,60463.0,,
1498,4,36119011902.0,1,,60463.0,,
1499,4,36119012000.0,2,,60463.0,,
1500,4,36119012101.0,1,,60463.0,,
1501,4,36119981000.0,1,,60463.0,,
1502,4,36119983000.0,1,,60463.0,,
1503,5,34003003200.0,2,,66649.0,,
1504,5,34003003300.0,1,,66649.0,,
1505,5,34003006202.0,1,,66649.0,,
1506,5,34003006300.0,3,,66649.0,,
1507,5,34003007002.0,1,,66649.0,,
1508,5,34003012001.0,1,,66649.0,,
1509,5,34003013001.0,6,,66649.0,,
1510,5,34003013002.0,1,,66649.0,,
1511,5,34003015100.0,5,,66649.0,,
1512,5,34003015400.0,1,,66649.0,,
1513,5,34003015500.0,3,,66649.0,,
1514,5,34003016000.0,48,,66649.0,,
1515,5,34003017400.0,1,,66649.0,,
1516,5,34003019103.0,1,,66649.0,,
1517,5,34003019104.0,2,,66649.0,,
1518,5,34003019303.0,1,,66649.0,,
1519,5,34003019305.0,1,,66649.0,,
1520,5,34003019306.0,1,,66649.0,,
1521,5,34003023100.0,1,,66649.0,,
1522,5,34003023302.0,1,,66649.0,,
1523,5,34003023401.0,1,,66649.0,,
1524,5,34003025100.0,1,,66649.0,,
1525,5,34003025200.0,1,,66649.0,,
1526,5,34003028001.0,1,,66649.0,,
1527,5,34003029200.0,1,,66649.0,,
1528,5,34003036100.0,2,,66649.0,,
1529,5,34003041200.0,1,,66649.0,,
1530,5,34003041302.0,1,,66649.0,,
1531,5,34003042302.0,1,,66649.0,,
1532,5,34003042500.0,2,,66649.0,,
1533,5,34003043001.0,1,,66649.0,,
1534,5,34003044202.0,1,,66649.0,,
1535,5,34003045100.0,2,,66649.0,,
1536,5,34003046100.0,1,,66649.0,,
1537,5,34003051100.0,1,,66649.0,,
1538,5,34003051200.0,1,,66649.0,,
1539,5,34003051400.0,3,,66649.0,,
1540,5,34003052100.0,1,,66649.0,,
1541,5,34003054100.0,1,,66649.0,,
1542,5,34003054200.0,4,,66649.0,,
1543,5,34003054600.0,4,,66649.0,,
1544,5,34003059200.0,1,,66649.0,,
1545,5,34013001100.0,1,,66649.0,,
1546,5,34013001700.0,1,,66649.0,,
1547,5,34013002500.0,1,,66649.0,,
1548,5,34013004300.0,2,,66649.0,,
1549,5,34013004700.0,1,,66649.0,,
1550,5,34013004801.0,1,,66649.0,,
1551,5,34013007400.0,1,,66649.0,,
1552,5,34013007900.0,3,,66649.0,,
1553,5,34013008000.0,15,,66649.0,,
1554,5,34013011300.0,1,,66649.0,,
1555,5,34013013600.0,1,,66649.0,,
1556,5,34013015000.0,1,,66649.0,,
1557,5,34013015300.0,1,,66649.0,,
1558,5,34013015900.0,1,,66649.0,,
1559,5,34013016000.0,1,,66649.0,,
1560,5,34013016100.0,1,,66649.0,,
1561,5,34013016400.0,3,,66649.0,,
1562,5,34013016500.0,1,,66649.0,,
1563,5,34013017400.0,1,,66649.0,,
1564,5,34013018000.0,1,,66649.0,,
1565,5,34013019000.0,1,,66649.0,,
1566,5,34013019800.0,1,,66649.0,,
1567,5,34013020000.0,2,,66649.0,,
1568,5,34013020100.0,1,,66649.0,,
1569,5,34013020500.0,1,,66649.0,,
1570,5,34013020800.0,1,,66649.0,,
1571,5,34013020902.0,1,,66649.0,,
1572,5,34013021602.0,2,,66649.0,,
1573,5,34013021702.0,1,,66649.0,,
1574,5,34013022900.0,1,,66649.0,,
1575,5,34013980100.0,3,,66649.0,,
1576,5,34013980200.0,244,NJEWR,66649.0,,NJEWR
1577,5,34017000100.0,1,,66649.0,,
1578,5,34017000902.0,2,,66649.0,,
1579,5,34017001000.0,1,,66649.0,,
1580,5,34017001100.0,1,,66649.0,,
1581,5,34017001300.0,2,,66649.0,,
1582,5,34017001400.0,3,,66649.0,,
1583,5,34017001701.0,3,,66649.0,,
1584,5,34017001800.0,1,,66649.0,,
1585,5,34017002000.0,1,,66649.0,,
1586,5,34017002200.0,4,,66649.0,,
1587,5,34017002300.0,4,,66649.0,,
1588,5,34017002400.0,10,,66649.0,,
1589,5,34017002700.0,1,,66649.0,,
1590,5,34017002800.0,3,,66649.0,,
1591,5,34017002900.0,2,,66649.0,,
1592,5,34017003100.0,5,,66649.0,,
1593,5,34017003500.0,3,,66649.0,,
1594,5,34017004101.0,3,,66649.0,,
1595,5,34017004300.0,1,,66649.0,,
1596,5,34017004500.0,2,,66649.0,,
1597,5,34017004600.0,1,,66649.0,,
1598,5,34017004700.0,2,,66649.0,,
1599,5,34017004800.0,2,,66649.0,,
1600,5,34017004900.0,1,,66649.0,,
1601,5,34017005200.0,1,,66649.0,,
1602,5,34017005300.0,1,,66649.0,,
1603,5,34017005400.0,2,,66649.0,,
1604,5,34017005600.0,1,,66649.0,,
1605,5,34017006300.0,2,,66649.0,,
1606,5,34017006400.0,11,,66649.0,,
1607,5,34017006500.0,3,,66649.0,,
1608,5,34017006700.0,1,,66649.0,,
1609,5,34017006800.0,1,,66649.0,,
1610,5,34017007000.0,5,,66649.0,,
1611,5,34017007100.0,3,,66649.0,,
1612,5,34017007200.0,11,,66649.0,,
1613,5,34017007300.0,5,,66649.0,,
1614,5,34017007500.0,10,,66649.0,,
1615,5,34017007800.0,5,,66649.0,,
1616,5,34017010400.0,5,,66649.0,,
1617,5,34017011000.0,1,,66649.0,,
1618,5,34017013100.0,1,,66649.0,,
1619,5,34017013400.0,2,,66649.0,,
1620,5,34017013900.0,1,,66649.0,,
1621,5,34017014102.0,1,,66649.0,,
1622,5,34017014502.0,3,,66649.0,,
1623,5,34017014600.0,1,,66649.0,,
1624,5,34017014800.0,2,,66649.0,,
1625,5,34017016100.0,1,,66649.0,,
1626,5,34017016300.0,1,,66649.0,,
1627,5,34017016500.0,1,,66649.0,,
1628,5,34017016900.0,1,,66649.0,,
1629,5,34017017000.0,1,,66649.0,,
1630,5,34017017300.0,1,,66649.0,,
1631,5,34017017400.0,1,,66649.0,,
1632,5,34017018000.0,1,,66649.0,,
1633,5,34017018100.0,1,,66649.0,,
1634,5,34017018200.0,3,,66649.0,,
1635,5,34017018400.0,21,,66649.0,,
1636,5,34017018500.0,7,,66649.0,,
1637,5,34017018600.0,7,,66649.0,,
1638,5,34017018701.0,1,,66649.0,,
1639,5,34017018702.0,11,,66649.0,,
1640,5,34017018800.0,8,,66649.0,,
1641,5,34017018900.0,5,,66649.0,,
1642,5,34017019000.0,8,,66649.0,,
1643,5,34017019100.0,3,,66649.0,,
1644,5,34017019200.0,11,,66649.0,,
1645,5,34017019300.0,3,,66649.0,,
1646,5,34017019400.0,3,,66649.0,,
1647,5,34017019800.0,7,,66649.0,,
1648,5,34017019900.0,4,,66649.0,,
1649,5,34017980100.0,2,,66649.0,,
1650,5,34021004301.0,1,,66649.0,,
1651,5,34023001414.0,1,,66649.0,,
1652,5,34023002500.0,1,,66649.0,,
1653,5,34023002703.0,1,,66649.0,,
1654,5,34023003001.0,1,,66649.0,,
1655,5,34023003101.0,1,,66649.0,,
1656,5,34023005100.0,1,,66649.0,,
1657,5,34023006403.0,1,,66649.0,,
1658,5,34023009200.0,1,,66649.0,,
1659,5,34023009300.0,1,,66649.0,,
1660,5,34027041500.0,1,,66649.0,,
1661,5,34027041602.0,1,,66649.0,,
1662,5,34027041803.0,3,,66649.0,,
1663,5,34027041902.0,2,,66649.0,,
1664,5,34027042000.0,1,,66649.0,,
1665,5,34027042200.0,2,,66649.0,,
1666,5,34027042600.0,1,,66649.0,,
1667,5,34027042800.0,1,,66649.0,,
1668,5,34027043200.0,1,,66649.0,,
1669,5,34027043301.0,3,,66649.0,,
1670,5,34027043600.0,1,,66649.0,,
1671,5,34027043800.0,3,,66649.0,,
1672,5,34027044102.0,1,,66649.0,,
1673,5,34031124311.0,1,,66649.0,,
1674,5,34031133702.0,1,,66649.0,,
1675,5,34031154001.0,1,,66649.0,,
1676,5,34031175401.0,1,,66649.0,,
1677,5,34031183000.0,1,,66649.0,,
1678,5,34031246001.0,1,,66649.0,,
1679,5,34031246103.0,1,,66649.0,,
1680,5,34035050703.0,1,,66649.0,,
1681,5,34035051800.0,1,,66649.0,,
1682,5,34035052300.0,1,,66649.0,,
1683,5,34035053501.0,1,,66649.0,,
1684,5,34039031200.0,1,,66649.0,,
1685,5,34039031300.0,1,,66649.0,,
1686,5,34039031500.0,21,,66649.0,,
1687,5,34039032100.0,1,,66649.0,,
1688,5,34039033500.0,1,,66649.0,,
1689,5,34039034600.0,1,,66649.0,,
1690,5,34039034900.0,1,,66649.0,,
1691,5,34039035900.0,1,,66649.0,,
1692,5,34039036400.0,1,,66649.0,,
1693,5,34039036500.0,1,,66649.0,,
1694,5,34039037000.0,1,,66649.0,,
1695,5,34039038201.0,1,,66649.0,,
1696,5,34039038300.0,1,,66649.0,,
1697,5,34039039800.0,85,NJEWR,66649.0,,NJEWR
1698,5,34039039900.0,1,,66649.0,,
1699,5,36005000400.0,11,BX09,66649.0,BX09,
1700,5,36005001600.0,1,BX09,66649.0,BX09,
1701,5,36005002000.0,3,BX09,66649.0,BX09,
1702,5,36005002701.0,1,BX39,66649.0,BX39,
1703,5,36005002702.0,1,BX39,66649.0,BX39,
1704,5,36005002800.0,1,BX09,66649.0,BX09,
1705,5,36005003500.0,1,BX39,66649.0,BX39,
1706,5,36005003700.0,1,BX39,66649.0,BX39,
1707,5,36005005100.0,2,BX39,66649.0,BX39,
1708,5,36005006000.0,1,BX75,66649.0,BX75,
1709,5,36005006100.0,1,BX14,66649.0,BX14,
1710,5,36005006300.0,4,BX63,66649.0,BX63,
1711,5,36005006500.0,1,BX34,66649.0,BX34,
1712,5,36005006900.0,1,BX34,66649.0,BX34,
1713,5,36005007000.0,1,BX55,66649.0,BX55,
1714,5,36005007100.0,1,BX34,66649.0,BX34,
1715,5,36005007500.0,1,BX34,66649.0,BX34,
1716,5,36005007600.0,1,BX08,66649.0,BX08,
1717,5,36005007700.0,3,BX34,66649.0,BX34,
1718,5,36005008300.0,1,BX33,66649.0,BX33,
1719,5,36005009300.0,1,BX27,66649.0,BX27,
1720,5,36005009600.0,1,BX59,66649.0,BX59,
1721,5,36005011700.0,1,BX27,66649.0,BX27,
1722,5,36005012300.0,1,BX75,66649.0,BX75,
1723,5,36005012500.0,1,BX35,66649.0,BX35,
1724,5,36005012701.0,1,BX27,66649.0,BX27,
1725,5,36005014100.0,3,BX35,66649.0,BX35,
1726,5,36005014300.0,1,BX14,66649.0,BX14,
1727,5,36005014702.0,1,BX01,66649.0,BX01,
1728,5,36005015800.0,1,BX52,66649.0,BX52,
1729,5,36005016000.0,1,BX52,66649.0,BX52,
1730,5,36005016100.0,2,BX75,66649.0,BX75,
1731,5,36005016200.0,3,BX52,66649.0,BX52,
1732,5,36005017100.0,1,BX99,66649.0,BX99,
1733,5,36005017702.0,1,BX14,66649.0,BX14,
1734,5,36005017901.0,1,BX14,66649.0,BX14,
1735,5,36005017902.0,1,BX14,66649.0,BX14,
1736,5,36005018102.0,1,BX14,66649.0,BX14,
1737,5,36005018301.0,8,BX14,66649.0,BX14,
1738,5,36005018302.0,1,BX14,66649.0,BX14,
1739,5,36005018900.0,6,BX26,66649.0,BX26,
1740,5,36005019300.0,2,BX26,66649.0,BX26,
1741,5,36005019500.0,1,BX63,66649.0,BX63,
1742,5,36005020000.0,2,BX37,66649.0,BX37,
1743,5,36005020900.0,1,BX63,66649.0,BX63,
1744,5,36005021001.0,1,BX46,66649.0,BX46,
1745,5,36005021002.0,2,BX46,66649.0,BX46,
1746,5,36005021302.0,5,BX26,66649.0,BX26,
1747,5,36005021602.0,4,BX46,66649.0,BX46,
1748,5,36005021700.0,1,BX36,66649.0,BX36,
1749,5,36005022401.0,1,BX49,66649.0,BX49,
1750,5,36005022403.0,2,BX49,66649.0,BX49,
1751,5,36005022800.0,1,BX49,66649.0,BX49,
1752,5,36005023000.0,1,BX37,66649.0,BX37,
1753,5,36005023302.0,1,BX41,66649.0,BX41,
1754,5,36005024000.0,2,BX37,66649.0,BX37,
1755,5,36005025200.0,1,BX37,66649.0,BX37,
1756,5,36005026100.0,1,BX30,66649.0,BX30,
1757,5,36005026500.0,1,BX30,66649.0,BX30,
1758,5,36005026602.0,2,BX10,66649.0,BX10,
1759,5,36005027300.0,2,BX28,66649.0,BX28,
